member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL3079~Assorted Colour Crazy Bouncing Putty~~Funky Thingz~Funky Thingz/Novelty Items~Novelty | Miscellaneous~~~0~"50 grams of assorted colour putty in opaque 2 piece tub. Comes in an assortment of 5 great fluro colours - pink, yellow, green, blue and orange.  Roll putty into a ball and bounce it! You can mould it, stretch it and snap it. Make it into wild shapes.
"~~~Tub: Polypropylene, Contents: Putty~69mm Diameter x 32mmH~~LL3079.jpg~~~~~~~~~~4CP Label Standard~4CP Standard Label : Lid - Circle 45mm Diameter~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 4 Colour Label Print ( 1 Position)~1 Position~4 Colour~Label Print~~~250~10,000~250~3.18~500~2.92~1,000~2.76~2,500~2.48~5,000~2.25~10,000~2.19~25,000~2.13~~~New Design~50~50~~~~~32~34~38~15~200~0.0413~~Stock: 3 Working Days from approval of artwork, Indent: 10-12 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL3079
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL8627~Assorted Colour Lollipops in Double Wall Stainless Steel Barrel Mug~~Confectionery~Confectionery/Lollipops~Confectionery & Edible Promotions | Lollipops~~~0~"16 Assorted Lollipopsshrink wrapped in Double Wall Stainless Steel Barrel Mug.  Mix of 6 great colours and flavours - Red (Strawberry), Yellow (Lemon), Blue (Tutti Frutti), Green (Lemon), Orange (Orange), Purple (Grape).
"~~~Stainless Steel~Item Size 95mm Diameter x 90mmH~~LL8627.jpg~~~~~~~~~~Laser~Undecorated : Add your Company/Client details to statutory ingredients| paper insert - Square Label 33mmL x 33mmH; Laser Engraved : Front/Back - Square 30mmL x 30mmH~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + Laser Engraving ( 1 Position)~1 Position~1 Colour~Laser Engraved~~~50~~50~12.04~100~11.27~250~10.74~500~9.81~1,000~8.97~~0.00~~0~~~New Design~80~50~~Repeat Design~40~~20~29.5~31.5~7.5~27~0.0186~Individual white gift box.  Finished weight = 257 grams per unit.~Stock: 3 Working Days from approval of artwork, Indent: ~https://www.logoline.com.au/product.aspx?i=LL8627
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL8627~Assorted Colour Lollipops in Double Wall Stainless Steel Barrel Mug~~Confectionery~Confectionery/Lollipops~Confectionery & Edible Promotions | Chocolates~~~0~"16 Assorted Lollipopsshrink wrapped in Double Wall Stainless Steel Barrel Mug.  Mix of 6 great colours and flavours - Red (Strawberry), Yellow (Lemon), Blue (Tutti Frutti), Green (Lemon), Orange (Orange), Purple (Grape).
"~~~Stainless Steel~Item Size 95mm Diameter x 90mmH~~LL8627.jpg~~~~~~~~~~Laser~Undecorated : Add your Company/Client details to statutory ingredients| paper insert - Square Label 33mmL x 33mmH; Laser Engraved : Front/Back - Square 30mmL x 30mmH~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + Laser Engraving ( 2 Position)~2 Position~1 Colour~Laser Engraved~~~50~~50~14.93~100~14.05~250~13.44~500~12.31~1,000~11.29~~0.00~~0~~~New Design~160~100~~Repeat Design~80~~20~29.5~31.5~7.5~27~0.0186~Individual white gift box.  Finished weight = 257 grams per unit.~Stock: 3 Working Days from approval of artwork, Indent: ~https://www.logoline.com.au/product.aspx?i=LL8627
For 2 position keytags design must be the same on each side."~~~PVC~Custom - Up to 55mm across at widest point.~~LN0020.jpg~~~~~~~~~~Moulded PVC~Flat or 2D Moulded PVC up to 4 Colours : Flat or 2D - Maximum Design Size 55mm at widest point; 3D Moulded PVC up to 4 Colours : 3D - Maximum Design Size 55mm at widest point~1~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + Moulded PVC Flat or 2d (1 Position)~1 Position~4 Colour~Moulded~~~500~500~500~2.67~1,000~2.16~2,500~1.56~5,000~1.47~10,000~1.21~~0.00~~0~~~~~50~~~~~~~~13~500~~Individual sealed polybag~Stock: , Indent: 4 Weeks Airfreight from approval of artwork with a digital proof supplied~https://www.logoline.com.au/product.aspx?i=LN0020
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLN0020~Flexible PVC 2D or 3D Keytag~~Keytags & Lights~Keytags & Lights/Keytags~Keyrings | Plastic~~~0~"Custom shape keytag and your choice between two fittings.  Option of flat, 2D or 3D design and we'll match the PVC to within 10% plus or minus of your PantoneÂ® Colour Choice.
For 2 position keytags design must be the same on each side."~~~PVC~Custom - Up to 55mm across at widest point.~~LN0020.jpg~~~~~~~~~~Moulded PVC~Flat or 2D Moulded PVC up to 4 Colours : Flat or 2D - Maximum Design Size 55mm at widest point; 3D Moulded PVC up to 4 Colours : 3D - Maximum Design Size 55mm at widest point~1~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + Moulded PVC 3d (1 Position)~1 Position~4 Colour~Moulded~~~500~500~500~3.71~1,000~3.08~2,500~2.48~5,000~2.03~10,000~1.92~~0.00~~0~~~New Design~100~50~~~~~~~~13~500~~Individual sealed polybag~Stock: , Indent: 4 Weeks Airfreight from approval of artwork with a digital proof supplied~https://www.logoline.com.au/product.aspx?i=LN0020
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLN0020~Flexible PVC 2D or 3D Keytag~~Keytags & Lights~Keytags & Lights/Keytags~Keyrings | Plastic~~~0~"Custom shape keytag and your choice between two fittings.  Option of flat, 2D or 3D design and we'll match the PVC to within 10% plus or minus of your PantoneÂ® Colour Choice.
For 2 position keytags design must be the same on each side."~~~PVC~Custom - Up to 55mm across at widest point.~~LN0020.jpg~~~~~~~~~~Moulded PVC~Flat or 2D Moulded PVC up to 4 Colours : Flat or 2D - Maximum Design Size 55mm at widest point; 3D Moulded PVC up to 4 Colours : 3D - Maximum Design Size 55mm at widest point~1~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + Moulded PVC Flat or 2d (1 Position)~1 Position~4 Colour~Moulded~~~500~500~500~3.71~1,000~3.08~2,500~2.48~5,000~2.03~10,000~1.92~~0.00~~0~~~~~50~~~~~~~~13~500~~Individual sealed polybag~Stock: , Indent: 4 Weeks Airfreight from approval of artwork with a digital proof supplied~https://www.logoline.com.au/product.aspx?i=LN0020
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL516~Giant Bamboo Carry Bag with Double Handles - 100 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Bamboo Bags~Bags |Cotton | Calico Bags~~~0~"Jumbo double handle non-woven bamboo carry bag.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

Made from bamboo, one of the world's fastest growing plants. Ideal for environmental projects as bamboo is a renewable resource and biodegradable. Join the revolution to reduce the use of plastic shopping bags!"~~~Bamboo - 100 GSM~Bag: 500mmL x 400mmH, Gusset: 160mmD, Handles: 640mmL.~~LL516.jpg~~~~~~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 320mmL x 295mmH; RBG Direct to Garment Print : Front/Back - Rectangle 290mmL x 300mmH| Submit design for acceptance & price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 1 Colour Pad Print ( 1 Position)~1 Position~1 Colour~Pad Print~~~100~10,000~100~7.89~250~6.81~500~6.73~1,000~5.71~2,500~5.15~5,000~5.08~10,000~4.33~25,000~1.98~New Design~80~50~Over 500 Free.~Repeat Design~40~~37~41~52~9.5~100~0.0789~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL516
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL516~Giant Bamboo Carry Bag with Double Handles - 100 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Bamboo Bags~Bags |Cotton | Calico Bags~~~0~"Jumbo double handle non-woven bamboo carry bag.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

Made from bamboo, one of the world's fastest growing plants. Ideal for environmental projects as bamboo is a renewable resource and biodegradable. Join the revolution to reduce the use of plastic shopping bags!"~~~Bamboo - 100 GSM~Bag: 500mmL x 400mmH, Gusset: 160mmD, Handles: 640mmL.~~LL516.jpg~~~~~~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 320mmL x 295mmH; RBG Direct to Garment Print : Front/Back - Rectangle 290mmL x 300mmH| Submit design for acceptance & price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 2 Colour Pad Print ( 1 Position)~1 Position~2 Colour~Pad Print~~~100~10,000~100~8.58~250~7.45~500~7.37~1,000~6.16~2,500~5.57~5,000~5.50~10,000~4.47~25,000~2.08~New Design~80~100~Over 500 Free.~Repeat Design~40~~37~41~52~9.5~100~0.0789~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL516
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL516~Giant Bamboo Carry Bag with Double Handles - 100 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Bamboo Bags~Bags |Cotton | Calico Bags~~~0~"Jumbo double handle non-woven bamboo carry bag.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

Made from bamboo, one of the world's fastest growing plants. Ideal for environmental projects as bamboo is a renewable resource and biodegradable. Join the revolution to reduce the use of plastic shopping bags!"~~~Bamboo - 100 GSM~Bag: 500mmL x 400mmH, Gusset: 160mmD, Handles: 640mmL.~~LL516.jpg~~~~~~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 320mmL x 295mmH; RBG Direct to Garment Print : Front/Back - Rectangle 290mmL x 300mmH| Submit design for acceptance & price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 3 Colour Pad Print ( 1 Position)~1 Position~3 Colour~Pad Print~~~100~10,000~100~8.93~250~8.10~500~8.02~1,000~6.61~2,500~5.99~5,000~5.92~10,000~4.61~25,000~2.18~New Design~80~150~Over 500 Free.~Repeat Design~40~~37~41~52~9.5~100~0.0789~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL516
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL516~Giant Bamboo Carry Bag with Double Handles - 100 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Bamboo Bags~Bags |Cotton | Calico Bags~~~0~"Jumbo double handle non-woven bamboo carry bag.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

Made from bamboo, one of the world's fastest growing plants. Ideal for environmental projects as bamboo is a renewable resource and biodegradable. Join the revolution to reduce the use of plastic shopping bags!"~~~Bamboo - 100 GSM~Bag: 500mmL x 400mmH, Gusset: 160mmD, Handles: 640mmL.~~LL516.jpg~~~~~~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 320mmL x 295mmH; RBG Direct to Garment Print : Front/Back - Rectangle 290mmL x 300mmH| Submit design for acceptance & price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 4 Colour Pad Print ( 1 Position)~1 Position~4 Colour~Pad Print~~~100~10,000~100~9.60~250~8.74~500~8.03~1,000~7.06~2,500~6.40~5,000~6.33~10,000~4.75~25,000~2.28~New Design~80~200~Over 500 Free.~Repeat Design~40~~37~41~52~9.5~100~0.0789~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL516
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL516~Giant Bamboo Carry Bag with Double Handles - 100 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Bamboo Bags~Bags |Cotton | Calico Bags~~~0~"Jumbo double handle non-woven bamboo carry bag.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

Made from bamboo, one of the world's fastest growing plants. Ideal for environmental projects as bamboo is a renewable resource and biodegradable. Join the revolution to reduce the use of plastic shopping bags!"~~~Bamboo - 100 GSM~Bag: 500mmL x 400mmH, Gusset: 160mmD, Handles: 640mmL.~~LL516.jpg~~~~~~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 320mmL x 295mmH; RBG Direct to Garment Print : Front/Back - Rectangle 290mmL x 300mmH| Submit design for acceptance & price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 1 Colour Pad Print ( 2 Position)~2 Position~1 Colour~Pad Print~~~100~10,000~100~8.93~250~8.10~500~8.02~1,000~6.49~2,500~5.88~5,000~5.81~10,000~4.47~25,000~3.16~New Design~160~100~Over 500 Free.~Repeat Design~80~~37~41~52~9.5~100~0.0789~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL516
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL516~Giant Bamboo Carry Bag with Double Handles - 100 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Bamboo Bags~Bags |Cotton | Calico Bags~~~0~"Jumbo double handle non-woven bamboo carry bag.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

Made from bamboo, one of the world's fastest growing plants. Ideal for environmental projects as bamboo is a renewable resource and biodegradable. Join the revolution to reduce the use of plastic shopping bags!"~~~Bamboo - 100 GSM~Bag: 500mmL x 400mmH, Gusset: 160mmD, Handles: 640mmL.~~LL516.jpg~~~~~~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 320mmL x 295mmH; RBG Direct to Garment Print : Front/Back - Rectangle 290mmL x 300mmH| Submit design for acceptance & price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 2 Colour Pad Print ( 2 Position)~2 Position~2 Colour~Pad Print~~~100~10,000~100~9.60~250~8.74~500~8.03~1,000~6.94~2,500~6.29~5,000~6.22~10,000~4.61~25,000~3.26~New Design~160~100~Over 500 Free.~Repeat Design~80~~37~41~52~9.5~100~0.0789~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL516
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL516~Giant Bamboo Carry Bag with Double Handles - 100 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Bamboo Bags~Bags |Cotton | Calico Bags~~~0~"Jumbo double handle non-woven bamboo carry bag.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

Made from bamboo, one of the world's fastest growing plants. Ideal for environmental projects as bamboo is a renewable resource and biodegradable. Join the revolution to reduce the use of plastic shopping bags!"~~~Bamboo - 100 GSM~Bag: 500mmL x 400mmH, Gusset: 160mmD, Handles: 640mmL.~~LL516.jpg~~~~~~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 320mmL x 295mmH; RBG Direct to Garment Print : Front/Back - Rectangle 290mmL x 300mmH| Submit design for acceptance & price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 3 Colour Pad Print ( 2 Position)~2 Position~3 Colour~Pad Print~~~100~10,000~100~10.27~250~9.39~500~8.63~1,000~7.39~2,500~6.71~5,000~6.64~10,000~4.75~25,000~3.36~New Design~160~100~Over 500 Free.~Repeat Design~80~~37~41~52~9.5~100~0.0789~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL516
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL516~Giant Bamboo Carry Bag with Double Handles - 100 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Bamboo Bags~Bags |Cotton | Calico Bags~~~0~"Jumbo double handle non-woven bamboo carry bag.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

Made from bamboo, one of the world's fastest growing plants. Ideal for environmental projects as bamboo is a renewable resource and biodegradable. Join the revolution to reduce the use of plastic shopping bags!"~~~Bamboo - 100 GSM~Bag: 500mmL x 400mmH, Gusset: 160mmD, Handles: 640mmL.~~LL516.jpg~~~~~~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 320mmL x 295mmH; RBG Direct to Garment Print : Front/Back - Rectangle 290mmL x 300mmH| Submit design for acceptance & price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 4 Colour Digital Transfer Print ( 1 Position)~1 Position~4 Colour~Digital Transfer~~~100~10,000~100~10.43~250~9.55~500~8.78~1,000~8.06~2,500~7.90~5,000~0.00~10,000~0~25,000~~New Design~80~50~Over 500 Free.~Repeat Design~40~~37~41~52~9.5~100~0.0789~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL516
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL4957~LED Press Light~~Keytags & Lights~Keytags & Lights/Torches~Outdoors | Torch & Flashlights~~~0~"LED slimline flashlight with white light and black nylon wrist cord. Press to turn on and release to turn off. Magnetic to attach to filing cabinets, fridges and most metal surfaces. Includes lithium button cell battery. 


Refer to LL4015 Slender Light LED Torch with Carabiner for substitute item currently on sale."~~~PVC~126mmL x 49mmH x 6mmD~~LL4957.jpg~~~Black/White|Blue/White|Orange/White|Red/White|Yellow/White~Black/White|Blue/White|Orange/White|Red/White|Yellow/White~LL4957_Black_White.jpg|LL4957_Blue_White.jpg|LL4957_Orange_White.jpg|LL4957_Red_White.jpg|LL4957_Yellow_White.jpg~~~~~Pad~Pad Print : Top - Rectangle 55mmL x 19mmH~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 1 Colour Pad Print ( 1 Position)~1 Position~1 Colour~Pad Print~~~250~5,000~250~2.80~500~2.63~1,000~2.48~2,500~2.24~5,000~1.79~10,000~1.74~~0~~~New Design~80~50~Over 500 Free.~Repeat Design~40~~18~36~48~10.2~500~0.0311~"Undecorated Orders: Individual polybags, 100 per inner
Decorated Orders: Paper separator, 100 per inner"~Stock: 3 Working Days from approval of artwork, Indent: 10-12 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL4957
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL515~Long Handle Bamboo Conference Bag - 100 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Bamboo Bags~Bags |Cotton | Calico Bags~~~0~"Double long handle bamboo tote bag.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

Made from Bamboo, one of the world's fastest growing plants. Ideal for environmental projects as bamboo is a renewable resource and biodegradable. Join the revolution to reduce the use of plastic shopping bags!"~~~Bamboo - 100 GSM~Bag: 370mmL x 420mmH, Handles: 800mmL, Bottom Gusset: 80mmH~~LL515.jpg~~~~~~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 295mmL x 320mmH; RBG Direct to Garment Print : Front/Back - Rectangle 290mmL x 320mmH| Submit design for acceptance and price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 1 Colour Pad Print ( 1 Position)~1 Position~1 Colour~Pad Print~~~100~10,000~100~5.97~250~5.25~500~5.00~1,000~4.19~2,500~3.69~5,000~3.61~10,000~2.81~25,000~1.98~New Design~80~50~Over 500 Free.~Repeat Design~40~~27~39~45~8~100~0.0474~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL515
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL515~Long Handle Bamboo Conference Bag - 100 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Bamboo Bags~Bags |Cotton | Calico Bags~~~0~"Double long handle bamboo tote bag.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

Made from Bamboo, one of the world's fastest growing plants. Ideal for environmental projects as bamboo is a renewable resource and biodegradable. Join the revolution to reduce the use of plastic shopping bags!"~~~Bamboo - 100 GSM~Bag: 370mmL x 420mmH, Handles: 800mmL, Bottom Gusset: 80mmH~~LL515.jpg~~~~~~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 295mmL x 320mmH; RBG Direct to Garment Print : Front/Back - Rectangle 290mmL x 320mmH| Submit design for acceptance and price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 2 Colour Pad Print ( 1 Position)~1 Position~2 Colour~Pad Print~~~100~10,000~100~6.66~250~5.92~500~5.65~1,000~4.64~2,500~4.11~5,000~4.03~10,000~2.94~25,000~2.08~New Design~80~100~Over 500 Free.~Repeat Design~40~~27~39~45~8~100~0.0474~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL515
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL515~Long Handle Bamboo Conference Bag - 100 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Bamboo Bags~Bags |Cotton | Calico Bags~~~0~"Double long handle bamboo tote bag.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

Made from Bamboo, one of the world's fastest growing plants. Ideal for environmental projects as bamboo is a renewable resource and biodegradable. Join the revolution to reduce the use of plastic shopping bags!"~~~Bamboo - 100 GSM~Bag: 370mmL x 420mmH, Handles: 800mmL, Bottom Gusset: 80mmH~~LL515.jpg~~~~~~~~~~Screen|Digital to Garment~Screen Print : Front/Back - Rectangle 295mmL x 320mmH; RBG Direct to Garment Print : Front/Back - Rectangle 290mmL x 320mmH| Submit design for acceptance and price~0~0~Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line's Terms and Conditions.~~~Item + 3 Colour Pad Print ( 1 Position)~1 Position~3 Colour~Pad Print~~~100~10,000~100~7.35~250~6.58~500~6.29~1,000~5.08~2,500~4.53~5,000~4.44~10,000~3.08~25,000~2.18~New Design~80~150~Over 500 Free.~Repeat Design~40~~27~39~45~8~100~0.0474~50 per bundle~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL515
Logo-Line Australia~S005175~The Collections of Logo-Line~~~~46MLL515~Long Handle Bamboo Conference Bag - 100 GSM~~Bamboo Cotton & Calico Bags~Bamboo Cotton & Calico Bags/Bamboo Bags~Bags |Cotton | Calico Bags~~~0~"Double long handle bamboo tote bag.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

